0.000000	0.000000
0.000247	0.000004
0.000986	0.000031
0.002218	0.000105
0.003940	0.000248
0.006149	0.000484
0.008843	0.000836
0.012017	0.001327
0.015667	0.001979
0.019787	0.002816
0.024370	0.003860
0.029411	0.005133
0.034901	0.006658
0.040833	0.008456
0.047196	0.010550
0.053983	0.012960
0.061181	0.015709
0.068781	0.018816
0.076770	0.022304
0.085136	0.026191
0.093866	0.030499
0.102946	0.035246
0.112362	0.040453
0.122099	0.046138
0.132142	0.052319
0.142474	0.059015
0.153078	0.066243
0.163937	0.074021
0.175034	0.082365
0.186348	0.091291
0.197862	0.100816
0.209556	0.110954
0.221409	0.121721
0.233401	0.133130
0.245511	0.145195
0.257716	0.157929
0.269995	0.171344
0.282325	0.185453
0.294683	0.200266
0.307045	0.215795
0.319387	0.232049
0.331685	0.249037
0.343915	0.266768
0.356050	0.285250
0.368066	0.304491
0.379936	0.324496
0.391635	0.345273
0.403135	0.366825
0.414411	0.389158
0.425435	0.412275
0.436179	0.436179
0.446617	0.460873
0.456720	0.486358
0.466460	0.512634
0.475810	0.539701
0.484741	0.567559
0.493224	0.596206
0.501231	0.625639
0.508734	0.655856
0.515702	0.686852
0.522109	0.718622
0.527924	0.751160
0.533119	0.784461
0.537664	0.818516
0.541532	0.853319
0.544693	0.888858
0.547118	0.925126
0.548778	0.962111
0.549645	0.999802
0.549691	1.038187
0.548887	1.077251
0.547204	1.116983
0.544615	1.157366
0.541091	1.198385
0.536606	1.240024
0.531131	1.282265
0.524640	1.325091
0.517106	1.368483
0.508502	1.412420
0.498802	1.456883
0.487980	1.501849
0.476010	1.547298
0.462868	1.593206
0.448529	1.639549
0.432968	1.686303
0.416162	1.733442
0.398087	1.780942
0.378720	1.828774
0.358039	1.876912
0.336022	1.925327
0.312648	1.973990
0.287896	2.022872
0.261746	2.071942
0.234178	2.121169
0.205174	2.170521
0.174714	2.219966
0.142782	2.269471
0.109360	2.319002
0.074433	2.368524
0.037984	2.418003
-0.000001	2.467403
-0.039537	2.516687
-0.080635	2.565819
-0.123310	2.614762
-0.167573	2.663477
-0.213435	2.711926
-0.260905	2.760070
-0.309993	2.807869
-0.360708	2.855285
-0.413057	2.902275
-0.467046	2.948800
-0.522681	2.994818
-0.579968	3.040287
-0.638909	3.085165
-0.699508	3.129410
-0.761767	3.172979
-0.825687	3.215828
-0.891267	3.257915
-0.958507	3.299196
-1.027405	3.339625
-1.097958	3.379160
-1.170162	3.417756
-1.244011	3.455367
-1.319501	3.491950
-1.396622	3.527458
-1.475368	3.561847
-1.555730	3.595072
-1.637696	3.627087
-1.721254	3.657846
-1.806394	3.687304
-1.893102	3.715416
-1.981362	3.742136
-2.071159	3.767418
-2.162475	3.791218
-2.255294	3.813489
-2.349595	3.834186
-2.445359	3.853264
-2.542564	3.870679
-2.641188	3.886385
-2.741207	3.900338
-2.842596	3.912493
-2.945330	3.922806
-3.049381	3.931233
-3.154721	3.937731
-3.261322	3.942256
-3.369153	3.944767
-3.478183	3.945218
-3.588378	3.943570
-3.699705	3.939780
-3.812130	3.933807
-3.925616	3.925611
-4.040127	3.915150
-4.155625	3.902386
-4.272070	3.887279
-4.389422	3.869790
-4.507640	3.849882
-4.626681	3.827518
-4.746503	3.802660
-4.867061	3.775273
-4.988308	3.745322
-5.110200	3.712771
-5.232687	3.677588
-5.355723	3.639739
-5.479257	3.599193
-5.603239	3.555917
-5.727616	3.509881
-5.852338	3.461057
-5.977351	3.409414
-6.102600	3.354926
-6.228031	3.297566
-6.353586	3.237307
-6.479210	3.174126
-6.604846	3.107997
-6.730433	3.038900
-6.855913	2.966811
-6.981225	2.891711
-7.106308	2.813579
-7.231102	2.732399
-7.355544	2.648151
-7.479569	2.560821
-7.603114	2.470394
-7.726115	2.376856
-7.848506	2.280194
-7.970222	2.180398
-8.091196	2.077458
-8.211360	1.971365
-8.330648	1.862112
-8.448991	1.749694
-8.566320	1.634104
-8.682568	1.515342
-8.797661	1.393404
-8.911533	1.268290
-9.024112	1.140001
-9.135325	1.008540
-9.245105	0.873910
-9.353376	0.736117
-9.460071	0.595168
-9.565114	0.451070
-9.668432	0.303833
-9.769957	0.153469
-9.869611	-0.000010
-9.967323	-0.156590
-10.063022	-0.316254
-10.156631	-0.478985
-10.248080	-0.644765
-10.337294	-0.813574
-10.424200	-0.985388
-10.508724	-1.160185
-10.590795	-1.337940
-10.670337	-1.518626
-10.747278	-1.702214
-10.821546	-1.888674
-10.893067	-2.077976
-10.961770	-2.270086
-11.027581	-2.464970
-11.090429	-2.662590
-11.150243	-2.862909
-11.206950	-3.065889
-11.260481	-3.271486
-11.310764	-3.479660
-11.357731	-3.690365
-11.401309	-3.903556
-11.441433	-4.119184
-11.478031	-4.337202
-11.511036	-4.557558
-11.540382	-4.780199
-11.566003	-5.005073
-11.587831	-5.232123
-11.605800	-5.461292
-11.619847	-5.692523
-11.629910	-5.925753
-11.635923	-6.160923
-11.637826	-6.397968
-11.635556	-6.636824
-11.629055	-6.877424
-11.618264	-7.119701
-11.603123	-7.363586
-11.583573	-7.609007
-11.559563	-7.855893
-11.531034	-8.104169
-11.497933	-8.353760
-11.460207	-8.604590
-11.417806	-8.856582
-11.370677	-9.109654
-11.318772	-9.363729
-11.262044	-9.618720
-11.200446	-9.874549
-11.133933	-10.131126
-11.062460	-10.388370
-10.985986	-10.646190
-10.904468	-10.904498
-10.817869	-11.163205
-10.726150	-11.422220
-10.629273	-11.681452
-10.527206	-11.940805
-10.419915	-12.200182
-10.307367	-12.459496
-10.189532	-12.718645
-10.066381	-12.977532
-9.937889	-13.236058
-9.804031	-13.494125
-9.664783	-13.751630
-9.520123	-14.008472
-9.370032	-14.264548
-9.214493	-14.519756
-9.053489	-14.773992
-8.887007	-15.027149
-8.715034	-15.279123
-8.537558	-15.529806
-8.354573	-15.779091
-8.166072	-16.026869
-7.972052	-16.273035
-7.772508	-16.517475
-7.567442	-16.760082
-7.356853	-17.000744
-7.140749	-17.239355
-6.919131	-17.475796
-6.692010	-17.709959
-6.459395	-17.941734
-6.221299	-18.171005
-5.977736	-18.397661
-5.728721	-18.621586
