72.729996	5.000000
82.790001	6.000000
85.050003	7.000000
85.379990	8.000000
87.400002	9.000000
87.820000	10.000000
88.300003	11.000000
87.820000	12.000000
91.190002	13.000000
92.139999	14.000000
94.889999	15.000000
88.150002	16.000000
86.200005	17.000000
85.200005	18.000000
85.150009	19.000000
83.229996	20.000000
78.750000	21.000000
74.279999	22.000000
69.919998	23.000000
67.449997	24.000000
62.220001	25.000000
59.730000	26.000000
59.140003	27.000000
55.160004	28.000000
49.940002	29.000000
45.790001	30.000000
45.840000	31.000000
44.810001	32.000000
44.170002	33.000000
45.200001	34.000000
46.059998	35.000000
45.400002	36.000000
43.380001	37.000000
48.870003	38.000000
49.480000	39.000000
49.340000	40.000000
49.599998	41.000000
49.860001	42.000000
48.860001	43.000000
46.160000	44.000000
43.430000	45.000000
42.030003	46.000000
41.870003	47.000000
37.630001	48.000000
37.870003	49.000000
37.360001	50.000000
36.599998	51.000000
35.639999	52.000000
34.139999	53.000000
31.740000	54.000000
29.210001	55.000000
24.639999	56.000000
21.139999	57.000000
17.709999	58.000000
15.909999	59.000000
15.779999	60.000000
14.549998	61.000000
13.630000	62.000000
12.360001	63.000000
11.180000	64.000000
12.920001	65.000000
14.240001	66.000000
14.359999	67.000000
15.209999	68.000000
14.959999	69.000000
13.570000	70.000000
11.549999	71.000000
9.670000	72.000000
8.440001	73.000000
8.480000	74.000000
6.390000	75.000000
6.850000	76.000000
8.800000	77.000000
8.460001	78.000000
9.340001	79.000000
9.910000	80.000000
9.969999	81.000000
10.510000	82.000000
11.450000	83.000000
11.840000	84.000000
12.810000	85.000000
11.390000	86.000000
9.660000	87.000000
10.160001	88.000000
9.590001	89.000000
10.040001	90.000000
10.270000	91.000000
11.140000	92.000000
12.320000	93.000000
13.690000	94.000000
15.400000	95.000000
18.850000	96.000000
19.490002	97.000000
20.809999	98.000000
24.510000	99.000000
26.780003	100.000000
29.090002	101.000000
34.150002	102.000000
35.379997	103.000000
36.519997	104.000000
38.719997	105.000000
39.810001	106.000000
45.759998	107.000000
47.899998	108.000000
47.269997	109.000000
47.699997	110.000000
48.320000	111.000000
48.100002	112.000000
48.520004	113.000000
49.060005	114.000000
48.160004	115.000000
48.090004	116.000000
45.259998	117.000000
45.299995	118.000000
45.499996	119.000000
45.999996	120.000000
47.129997	121.000000
45.980000	122.000000
49.340004	123.000000
52.760002	124.000000
54.430004	125.000000
54.230000	126.000000
55.529999	127.000000
57.579998	128.000000
58.829998	129.000000
61.400002	130.000000
62.230000	131.000000
64.330002	132.000000
62.029999	133.000000
60.909996	134.000000
62.499992	135.000000
63.999992	136.000000
63.359993	137.000000
62.599998	138.000000
62.750000	139.000000
62.280006	140.000000
65.550003	141.000000
66.419998	142.000000
68.760002	143.000000
72.880005	144.000000
75.250000	145.000000
78.529999	146.000000
82.580002	147.000000
86.680000	148.000000
89.449997	149.000000
91.419998	150.000000
86.919998	151.000000
83.230003	152.000000
83.340004	153.000000
77.190002	154.000000
73.279999	155.000000
67.860001	156.000000
66.459999	157.000000
59.770000	158.000000
57.670002	159.000000
55.549999	160.000000
57.879997	161.000000
61.279999	162.000000
61.719994	163.000000
62.799999	164.000000
59.970001	165.000000
59.400005	166.000000
54.980000	167.000000
54.870003	168.000000
51.680000	169.000000
50.250000	170.000000
45.970001	171.000000
45.000000	172.000000
41.910000	173.000000
42.349998	174.000000
45.299995	175.000000
47.849998	176.000000
50.529999	177.000000
51.280006	178.000000
51.140003	179.000000
50.150002	180.000000
50.500000	181.000000
46.689999	182.000000
45.059998	183.000000
41.790001	184.000000
38.450001	185.000000
35.080002	186.000000
31.680002	187.000000
30.060001	188.000000
29.220001	189.000000
27.289999	190.000000
26.490000	191.000000
25.509998	192.000000
24.509998	193.000000
24.389999	194.000000
24.559999	195.000000
23.559999	196.000000
22.389999	197.000000
21.389999	198.000000
20.090000	199.000000
18.789999	200.000000
17.689999	201.000000
19.329998	202.000000
17.929998	203.000000
17.910000	204.000000
15.240000	205.000000
13.969999	206.000000
12.969999	207.000000
12.000000	208.000000
11.200000	209.000000
10.570000	210.000000
11.389999	211.000000
10.470000	212.000000
12.870001	213.000000
14.490000	214.000000
17.480000	215.000000
20.130001	216.000000
23.060001	217.000000
24.820002	218.000000
28.400000	219.000000
32.099998	220.000000
34.590004	221.000000
37.320000	222.000000
39.650002	223.000000
40.700001	224.000000
44.020000	225.000000
45.669998	226.000000
46.610001	227.000000
52.190002	228.000000
55.849998	229.000000
56.840004	230.000000
59.109997	231.000000
61.119995	232.000000
63.569996	233.000000
67.279991	234.000000
71.849991	235.000000
74.610001	236.000000
76.759995	237.000000
75.420006	238.000000
77.350006	239.000000
79.449997	240.000000
82.209999	241.000000
86.589996	242.000000
90.839996	243.000000
96.659996	244.000000
101.300003	245.000000
108.719994	246.000000
113.500000	247.000000
117.469994	248.000000
122.050003	249.000000
122.699997	250.000000
118.360001	251.000000
113.509995	252.000000
109.809998	253.000000
105.909996	254.000000
102.719994	255.000000
98.349998	256.000000
97.509995	257.000000
100.330002	258.000000
96.309998	259.000000
91.900002	260.000000
91.419998	261.000000
89.080002	262.000000
87.240005	263.000000
91.530006	264.000000
90.850006	265.000000
87.180008	266.000000
82.669998	267.000000
79.590004	268.000000
78.360001	269.000000
84.730003	270.000000
89.680008	271.000000
95.100006	272.000000
97.690010	273.000000
85.529999	274.000000
82.800003	275.000000
79.830002	276.000000
79.680000	277.000000
77.269997	278.000000
73.889999	279.000000
68.970001	280.000000
67.259995	281.000000
63.299999	282.000000
60.620003	283.000000
62.969994	284.000000
56.650002	285.000000
57.970001	286.000000
55.560005	287.000000
51.939995	288.000000
49.160000	289.000000
46.880001	290.000000
40.290001	291.000000
37.090004	292.000000
33.320000	293.000000
31.949997	294.000000
33.370003	295.000000
32.930000	296.000000
36.180000	297.000000
37.639999	298.000000
39.180000	299.000000
41.540001	300.000000
43.119999	301.000000
41.939999	302.000000
39.970001	303.000000
36.669998	304.000000
33.750000	305.000000
30.840002	306.000000
25.520000	307.000000
20.389999	308.000000
16.009998	309.000000
12.039999	310.000000
10.309999	311.000000
8.950000	312.000000
9.520000	313.000000
8.830000	314.000000
8.220000	315.000000
6.770000	316.000000
6.110000	317.000000
7.180000	318.000000
7.970000	319.000000
8.980000	320.000000
9.020000	321.000000
9.260000	322.000000
10.210001	323.000000
11.230000	324.000000
12.339999	325.000000
12.120000	326.000000
13.980000	327.000000
14.070000	328.000000
16.280001	329.000000
17.610001	330.000000
20.450001	331.000000
24.320000	332.000000
25.789999	333.000000
28.570002	334.000000
36.220001	335.000000
44.150002	336.000000
49.799999	337.000000
57.700001	338.000000
65.900002	339.000000
74.020004	340.000000
80.669998	341.000000
90.770004	342.000000
102.849998	343.000000
116.680008	344.000000
118.060013	345.000000
123.430008	346.000000
129.860001	347.000000
144.250000	348.000000
150.209991	349.000000
153.889984	350.000000
157.239990	351.000000
159.809998	352.000000
159.709991	353.000000
157.009995	354.000000
156.580002	355.000000
154.649994	356.000000
156.720001	357.000000
144.629974	358.000000
141.970001	359.000000
140.669998	360.000000
138.039993	361.000000
135.169998	362.000000
130.740005	363.000000
126.810013	364.000000
128.710007	365.000000
128.639999	366.000000
123.069992	367.000000
118.269997	368.000000
113.569992	369.000000
109.369995	370.000000
107.500000	371.000000
103.919998	372.000000
101.520004	373.000000
99.020004	374.000000
95.220001	375.000000
93.190002	376.000000
89.889999	377.000000
88.889999	378.000000
84.960007	379.000000
85.030006	380.000000
83.000008	381.000000
77.580002	382.000000
75.610001	383.000000
77.480003	384.000000
78.650002	385.000000
76.629997	386.000000
75.529999	387.000000
74.629997	388.000000
71.490005	389.000000
68.320000	390.000000
64.370003	391.000000
64.470001	392.000000
61.389996	393.000000
54.620003	394.000000
48.950001	395.000000
47.029999	396.000000
44.230000	397.000000
42.829998	398.000000
44.500000	399.000000
41.200001	400.000000
40.000000	401.000000
37.750000	402.000000
37.000000	403.000000
36.099998	404.000000
35.870003	405.000000
33.110004	406.000000
32.139999	407.000000
30.740000	408.000000
28.860001	409.000000
28.679998	410.000000
28.360001	411.000000
27.009998	412.000000
24.809999	413.000000
23.509998	414.000000
20.689999	415.000000
19.320000	416.000000
17.289999	417.000000
16.090000	418.000000
14.570000	419.000000
11.950000	420.000000
10.850000	421.000000
9.650000	422.000000
9.850000	423.000000
9.350000	424.000000
9.100000	425.000000
9.500000	426.000000
10.100000	427.000000
9.650000	428.000000
9.450000	429.000000
9.750000	430.000000
10.420000	431.000000
11.889999	432.000000
13.520000	433.000000
16.150000	434.000000
17.350000	435.000000
18.850000	436.000000
22.170000	437.000000
25.539999	438.000000
27.469997	439.000000
30.289999	440.000000
33.480003	441.000000
36.180000	442.000000
42.090000	443.000000
47.690002	444.000000
51.590004	445.000000
56.690002	446.000000
60.940002	447.000000
68.070000	448.000000
76.570000	449.000000
84.449997	450.000000
90.960007	451.000000
99.660004	452.000000
101.720001	453.000000
101.230003	454.000000
108.050003	455.000000
113.230003	456.000000
114.180008	457.000000
115.830002	458.000000
118.319992	459.000000
122.449997	460.000000
126.880005	461.000000
127.559998	462.000000
134.360016	463.000000
139.419998	464.000000
139.619995	465.000000
140.470001	466.000000
141.399994	467.000000
139.899994	468.000000
